"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CNKSR2",7.77002181140475,-0.102701233761372,0.605278261358361,-0.169676065237979,0.865264898275979,NA
"CNKSR3",16.5086471156863,0.317541913230155,0.284254396324179,1.11710466869266,0.26394957454832,NA
"CNN1",5.15125255912941,0.38131561176425,0.797781976668685,0.477969699637133,0.632671771374578,NA
"CNN2",300.553385070975,0.33549693804524,0.165416388581793,2.02819648598088,0.0425401984187259,0.33440792747994
"CNN3",446.429070185296,0.205071585195847,0.200297021499619,1.02383741735389,0.305912073810842,0.705146437068254
"CNNM1",17.6259059531815,-0.189935710508223,0.399814001829699,-0.475060177079856,0.634744081794092,NA
"CNNM2",15.8018578908821,0.54945205402886,0.422572408194103,1.30025539617456,0.193513449936131,NA
"CNNM3",24.1342450759512,-0.183090540822278,0.221889380212396,-0.825143324331342,0.409290225537343,NA
"CNNM3-DT",0.198767719811361,0.835784305532315,3.6861806039662,0.226734497119604,0.820630200779211,NA
"CNNM4",13.4603333070558,-0.104653799900505,0.317261788231303,-0.329865756868917,0.741501398656688,NA
"CNOT1",252.133445702464,-0.043829438915505,0.112596783340543,-0.389260133506169,0.697083724068369,0.905511499289997
"CNOT10",83.5490831734699,0.0349063132232331,0.129044232932513,0.27049882377532,0.786776521699519,NA
"CNOT11",44.1288199176169,-0.136441662146074,0.17921139380489,-0.761344796495582,0.446451150632647,NA
"CNOT2",159.353224549696,0.0134065797792044,0.0895537859500061,0.149704221178194,0.880997977696294,0.973302694590983
"CNOT3",113.268570514463,0.0277994940954367,0.129986384674065,0.213864661019251,0.830652599047895,NA
"CNOT4",147.825572450159,-0.179693726099108,0.122048988962463,-1.47230819056088,0.140937672520465,0.542836524959537
"CNOT6",152.928020171403,-0.00488300700737333,0.123546490387374,-0.0395236399841298,0.968472906257602,0.988490832413145
"CNOT6L",41.746348228345,0.223193162786989,0.17493973613521,1.27582885236825,0.202016025931828,NA
"CNOT7",206.985819840503,0.0247963732128047,0.115562272405518,0.214571526646621,0.830101395300017,0.957347201290085
"CNOT8",66.4517295089393,0.129782572282855,0.16029222707795,0.809662293978491,0.418134294701954,NA
"CNOT9",176.997343246475,-0.119854158839807,0.132522951057911,-0.90440303270512,0.365781730662995,0.746033012044479
"CNP",98.1053935856409,-0.0675827636349436,0.176278086614485,-0.383387208999751,0.701432685900483,NA
"CNPPD1",72.0940912680086,-0.0699825059740333,0.168676632220187,-0.414891529744793,0.678221310768237,NA
"CNPY2",706.957912555389,-0.161547238698345,0.0754658786811358,-2.14066597410105,0.0323009843135595,0.300969704377843
"CNPY3",108.121903647331,0.128056136458899,0.117475429715246,1.090067401918,0.275683454506491,NA
"CNPY4",26.9866129807988,0.0362254619732158,0.246934223753435,0.146700855890219,0.883368143011997,NA
"CNR1",0.85819993162929,0.0781737072759524,2.26188223824291,0.0345613515833079,0.972429520043858,NA
"CNRIP1",27.8081141666715,-0.171270906938472,0.267686348619918,-0.639819355082825,0.522290047865769,NA
"CNST",53.3404858112297,0.0553997148460217,0.208868697230214,0.265237039253232,0.790826863181617,NA
"CNTD1",5.25786294443631,0.267341640931847,0.485570689613989,0.550572031323336,0.581927086057097,NA
"CNTLN",152.480938106514,0.0324235520098087,0.238645454362488,0.135864947004435,0.891928046704737,0.976542834276345
"CNTN1",4.82935530364517,-0.0325762405492668,0.593226160570771,-0.0549136951713721,0.956207221173764,NA
"CNTN2",0.759367949541811,0.912560871143371,1.78238686192161,0.511988104624788,0.608659334785922,NA
"CNTNAP1",12.4424913805064,0.270819822094176,0.336628941136467,0.804505462839536,0.421105115679903,NA
"CNTNAP2",64.7202196811934,-0.0636548623129161,0.283609815982385,-0.224445201561252,0.822410901951647,NA
"CNTNAP3",2.78019778187848,-1.01038910437853,0.886892483660401,-1.13924643966812,0.254600380957882,NA
"CNTNAP3B",1.00425764063641,-0.947891161566687,1.77348669658723,-0.534478867752851,0.593010266231842,NA
"CNTRL",126.105031484562,-0.0638225792414301,0.144489629164936,-0.441710450848873,0.65869874614383,0.889833001670709
"CNTROB",44.7569338242537,-0.286965697657266,0.171614014585255,-1.67215771014264,0.0944932271796709,NA
"COA1",383.591834481888,0.0316060975638376,0.10893210863727,0.290144916491813,0.771705374592907,0.930078736102692
"COA3",416.563566564383,0.00659146167530831,0.106887828916291,0.0616670928967077,0.950827946137875,0.9837589294557
"COA4",572.743976754183,0.0170380945132815,0.0735495399513021,0.231654671457668,0.816806240616712,0.950938320765434
"COA5",230.943867006654,0.0713010984031339,0.134118377635042,0.531628100938976,0.59498359808859,0.863284981355012
"COA6",568.782173031646,-0.0244683708602482,0.105868402123447,-0.231120621162461,0.817221095398246,0.950938320765434
"COA6-AS1",12.265081171481,0.268886288663031,0.40534840775583,0.663346107985702,0.507108912797356,NA
"COA7",91.9125951829111,0.0418548414408592,0.131924342394049,0.317263976316376,0.751043309175802,NA
"COA8",241.171649247377,0.19091608152876,0.0998740145789293,1.91156911368453,0.0559314840971858,0.369509112835337
"COASY",140.450019717678,0.156303016255126,0.147104579183626,1.06252991662495,0.287995184034145,0.691980391365961
"COBL",42.9525600613339,-0.132728312836331,0.358370648311187,-0.370366025961695,0.711109784157928,NA
"COBLL1",29.8823173364483,0.42131965750021,0.263950541762343,1.59620682983693,0.110442623257993,NA
"COCH",157.304574770269,-0.225387586863633,0.155858995931221,-1.44609931250356,0.148149348546929,0.551978337944244
"COG1",43.7918137848465,0.0139441286306821,0.159551920197768,0.0873955550857554,0.930357102389393,NA
"COG2",59.1275331548477,-0.302500469478331,0.200841073595461,-1.50616835522217,0.132023960725448,NA
"COG3",47.5431924947841,0.0377336366707439,0.175803292798962,0.21463555130275,0.830051473909983,NA
"COG4",68.9568614389702,-0.0924271893658082,0.148248387882283,-0.623461682694318,0.53298117460264,NA
"COG5",54.6939105293235,0.355528397790077,0.184446179359052,1.92754547166839,0.0539116869129529,NA
"COG6",38.965154197636,0.211103606166053,0.229041992179309,0.921680798169044,0.356695099321374,NA
"COG7",37.4776189731462,0.143687262169471,0.194168359711703,0.740013781765549,0.459291631892266,NA
"COG8",40.891520181166,-0.043344928215111,0.198075421395933,-0.218830422823985,0.8267821471904,NA
"COIL",304.793685310997,-0.103746629811221,0.127254639252194,-0.815267957387509,0.414918945970826,0.772833278548969
"COL10A1",2.03449359746209,-0.124897822667107,0.917003937622004,-0.136202057093664,0.891661548998349,NA
"COL11A1",10.8603605145641,0.191692647680763,0.500185106516101,0.383243413655285,0.701539291325563,NA
"COL11A2",4.90949648643769,-0.232189070378175,0.546787003673419,-0.424642628332942,0.671097212654116,NA
"COL12A1",54.6710712000578,-0.233517215518029,0.316911353371259,-0.736853422996384,0.461211491229038,NA
"COL14A1",17.1246583751205,-0.348998727255364,0.52162446812841,-0.669061266446286,0.503456396823651,NA
"COL15A1",19.9004658746449,1.17474342125784,1.20375344542344,0.975900360430215,0.329113843502094,NA
"COL16A1",32.9214998720785,-0.0777898694765499,0.329867616827198,-0.235821479612836,0.813571199843085,NA
"COL18A1",51.9418035057937,0.771154728364649,0.347424921451263,2.21962985597977,0.0264439038810753,NA
"COL19A1",11.2097792883989,0.525451872930783,0.448434640226513,1.17174684066638,0.241298711084128,NA
"COL1A1",134.158517260845,0.181130758831941,0.225569500163465,0.802993129393292,0.421978705728593,0.77702591506536
"COL21A1",104.671620269257,-0.0979160063652439,0.396256841436752,-0.247102374334331,0.804828996250438,NA
"COL23A1",1.22692766554695,-0.590142317862696,1.26286199579878,-0.467305469501773,0.640281343822535,NA
"COL25A1",38.0567486045324,0.470347799508509,0.483497179570655,0.972803605444353,0.330650920436586,NA
"COL27A1",29.3500662733056,0.457738959036791,0.24626912107595,1.85869408652181,0.0630705121501823,NA
"COL28A1",0.768580193227069,1.43682353777271,2.81774071569479,0.509920423043047,0.610107213249775,NA
"COL2A1",3.2589524403498,-0.155973718811936,0.64978885585023,-0.24003754051437,0.810301154081298,NA
"COL3A1",178.365553272325,0.157814566304662,0.262320182456196,0.601610462553773,0.547433462855597,0.848497666123662
"COL4A1",108.999077287075,0.403313241758601,0.269264271716465,1.49783422504449,0.134176326284845,NA
"COL4A2",178.18034395979,0.451258061610466,0.264121925049228,1.70852178033444,0.0875395685388718,0.446475738878334
"COL4A3",16.6466679509328,2.45563905784912,1.02254317630272,2.40150158424424,0.0163279383672993,NA
"COL4A4",19.7036316655145,0.632329056434924,0.742730236751254,0.851357633157321,0.394570718829156,NA
"COL4A5",21.5533254408648,0.0706864785776705,0.480772746097639,0.147026800398779,0.883110866533426,NA
"COL4A6",24.7706130628524,0.656301491299983,0.552047627995271,1.18884939997533,0.234498934671232,NA
"COL5A1",169.192669894945,0.250621129791755,0.273622246502632,0.915938426042212,0.359699191050617,0.741116116087632
"COL5A2",64.7352916142877,-0.433799685772103,0.283677921295189,-1.52919791498578,0.12621538733513,NA
"COL6A1",42.7813663666895,-0.126336848032926,0.21835109843177,-0.578594973601214,0.562862497097969,NA
"COL6A2",31.8860607747759,-0.101805245806083,0.353613835828511,-0.287899497958148,0.773423671224677,NA
"COL6A3",34.6001660292253,0.104511225265053,0.26782759144572,0.390218291927679,0.696375136662391,NA
"COL6A4P1",1.32809318826061,1.73933366953208,1.81015264949057,0.960876791259334,0.336614121537255,NA
